File name: 2000-10-50
Result: 545021
Gen 1: 849018
Gen 2: 843018
Gen 3: 843018
Gen 4: 843018
Gen 5: 827012
Gen 6: 827012
Gen 7: 818025
Gen 8: 810019
Gen 9: 810019
Gen 10: 795020
Gen 11: 783026
Gen 12: 783026
Gen 13: 769019
Gen 14: 769019
Gen 15: 769019
Gen 16: 769019
Gen 17: 769019
Gen 18: 762019
Gen 19: 762019
Gen 20: 762019
Gen 21: 758025
Gen 22: 758025
Gen 23: 758025
Gen 24: 758025
Gen 25: 756025
Gen 26: 756025
Gen 27: 752020
Gen 28: 751020
Gen 29: 746020
Gen 30: 746020
Gen 31: 730025
Gen 32: 724025
Gen 33: 724025
Gen 34: 724025
Gen 35: 724025
Gen 36: 723025
Gen 37: 719034
Gen 38: 713034
Gen 39: 713034
Gen 40: 713034
Gen 41: 713034
Gen 42: 703020
Gen 43: 697025
Gen 44: 697025
Gen 45: 697025
Gen 46: 697025
Gen 47: 695025
Gen 48: 692021
Gen 49: 677025
Gen 50: 677025
Gen 51: 662025
Gen 52: 662025
Gen 53: 662025
Gen 54: 662025
Gen 55: 662025
Gen 56: 659025
Gen 57: 659025
Gen 58: 657021
Gen 59: 657021
Gen 60: 657021
Gen 61: 653025
Gen 62: 643025
Gen 63: 643025
Gen 64: 640025
Gen 65: 640025
Gen 66: 639021
Gen 67: 639021
Gen 68: 637021
Gen 69: 629028
Gen 70: 629028
Gen 71: 625028
Gen 72: 625028
Gen 73: 624021
Gen 74: 619028
Gen 75: 618021
Gen 76: 618021
Gen 77: 618021
Gen 78: 616021
Gen 79: 616021
Gen 80: 612021
Gen 81: 610025
Gen 82: 610025
Gen 83: 610025
Gen 84: 606021
Gen 85: 606021
Gen 86: 606021
Gen 87: 605021
Gen 88: 598025
Gen 89: 598025
Gen 90: 597021
Gen 91: 590021
Gen 92: 587025
Gen 93: 587025
Gen 94: 587025
Gen 95: 587025
Gen 96: 587025
Gen 97: 584021
Gen 98: 584021
Gen 99: 581021
Gen 100: 579021
Gen 101: 574021
Gen 102: 574021
Gen 103: 574021
Gen 104: 574021
Gen 105: 574021
Gen 106: 574021
Gen 107: 574021
Gen 108: 571021
Gen 109: 568021
Gen 110: 568021
Gen 111: 564021
Gen 112: 564021
Gen 113: 564021
Gen 114: 562021
Gen 115: 562021
Gen 116: 562021
Gen 117: 562021
Gen 118: 559021
Gen 119: 559021
Gen 120: 558021
Gen 121: 558021
Gen 122: 558021
Gen 123: 558021
Gen 124: 558021
Gen 125: 558021
Gen 126: 558021
Gen 127: 557021
Gen 128: 557021
Gen 129: 556021
Gen 130: 555021
Gen 131: 553021
Gen 132: 553021
Gen 133: 553021
Gen 134: 553021
Gen 135: 553021
Gen 136: 553021
Gen 137: 552021
Gen 138: 552021
Gen 139: 552021
Gen 140: 552021
Gen 141: 552021
Gen 142: 551021
Gen 143: 551021
Gen 144: 551021
Gen 145: 550021
Gen 146: 550021
Gen 147: 549021
Gen 148: 549021
Gen 149: 549021
Gen 150: 549021
Gen 151: 549021
Gen 152: 549021
Gen 153: 547021
Gen 154: 547021
Gen 155: 547021
Gen 156: 547021
Gen 157: 547021
Gen 158: 547021
Gen 159: 547021
Gen 160: 547021
Gen 161: 547021
Gen 162: 547021
Gen 163: 547021
Gen 164: 547021
Gen 165: 547021
Gen 166: 547021
Gen 167: 547021
Gen 168: 547021
Gen 169: 547021
Gen 170: 547021
Gen 171: 547021
Gen 172: 547021
Gen 173: 547021
Gen 174: 547021
Gen 175: 547021
Gen 176: 547021
Gen 177: 547021
Gen 178: 547021
Gen 179: 547021
Gen 180: 547021
Gen 181: 547021
Gen 182: 547021
Gen 183: 547021
Gen 184: 547021
Gen 185: 547021
Gen 186: 547021
Gen 187: 547021
Gen 188: 547021
Gen 189: 547021
Gen 190: 547021
Gen 191: 547021
Gen 192: 547021
Gen 193: 547021
Gen 194: 547021
Gen 195: 547021
Gen 196: 547021
Gen 197: 547021
Gen 198: 547021
Gen 199: 547021
Gen 200: 547021
Gen 201: 547021
Gen 202: 547021
Gen 203: 547021
Gen 204: 547021
Gen 205: 547021
Gen 206: 547021
Gen 207: 547021
Gen 208: 547021
Gen 209: 547021
Gen 210: 547021
Gen 211: 547021
Gen 212: 547021
Gen 213: 547021
Gen 214: 547021
Gen 215: 547021
Gen 216: 547021
Gen 217: 547021
Gen 218: 547021
Gen 219: 547021
Gen 220: 547021
Gen 221: 547021
Gen 222: 547021
Gen 223: 547021
Gen 224: 547021
Gen 225: 547021
Gen 226: 547021
Gen 227: 547021
Gen 228: 547021
Gen 229: 547021
Gen 230: 547021
Gen 231: 547021
Gen 232: 547021
Gen 233: 547021
Gen 234: 547021
Gen 235: 547021
Gen 236: 547021
Gen 237: 547021
Gen 238: 547021
Gen 239: 547021
Gen 240: 547021
Gen 241: 547021
Gen 242: 547021
Gen 243: 547021
Gen 244: 547021
Gen 245: 547021
Gen 246: 547021
Gen 247: 547021
Gen 248: 547021
Gen 249: 547021
Gen 250: 547021
Gen 251: 547021
Gen 252: 547021
Gen 253: 547021
Gen 254: 547021
Gen 255: 547021
Gen 256: 547021
Gen 257: 547021
Gen 258: 547021
