File name: 250-50-100
Result: 49
Gen 1: 174118
Gen 2: 149104
Gen 3: 131104
Gen 4: 118100
Gen 5: 106091
Gen 6: 94083
Gen 7: 90083
Gen 8: 90083
Gen 9: 90083
Gen 10: 90083
Gen 11: 90083
Gen 12: 90083
Gen 13: 90083
Gen 14: 90083
Gen 15: 90083
Gen 16: 90083
Gen 17: 90083
Gen 18: 90083
Gen 19: 90083
Gen 20: 90083
Gen 21: 90083
Gen 22: 73083
Gen 23: 60080
Gen 24: 49080
Gen 25: 41077
Gen 26: 35077
Gen 27: 33075
Gen 28: 27072
Gen 29: 27072
Gen 30: 27072
Gen 31: 27072
Gen 32: 27072
Gen 33: 27072
Gen 34: 27072
Gen 35: 27072
Gen 36: 27072
Gen 37: 27072
Gen 38: 27072
Gen 39: 27072
Gen 40: 27072
Gen 41: 27072
Gen 42: 27072
Gen 43: 27072
Gen 44: 27072
Gen 45: 27072
Gen 46: 27072
Gen 47: 27072
Gen 48: 25064
Gen 49: 25064
Gen 50: 25064
Gen 51: 25064
Gen 52: 25064
Gen 53: 25064
Gen 54: 25064
Gen 55: 21062
Gen 56: 21062
Gen 57: 21062
Gen 58: 21062
Gen 59: 21062
Gen 60: 21062
Gen 61: 21062
Gen 62: 21062
Gen 63: 21062
Gen 64: 21062
Gen 65: 21062
Gen 66: 21062
Gen 67: 21062
Gen 68: 50
Gen 69: 50
Gen 70: 50
Gen 71: 50
Gen 72: 50
Gen 73: 50
Gen 74: 50
Gen 75: 50
Gen 76: 50
Gen 77: 50
Gen 78: 50
Gen 79: 50
Gen 80: 50
Gen 81: 50
Gen 82: 50
Gen 83: 50
Gen 84: 50
Gen 85: 50
Gen 86: 50
Gen 87: 50
Gen 88: 50
Gen 89: 50
Gen 90: 50
Gen 91: 50
Gen 92: 50
Gen 93: 50
Gen 94: 50
Gen 95: 50
Gen 96: 50
Gen 97: 50
Gen 98: 50
Gen 99: 50
Gen 100: 50
Gen 101: 50
Gen 102: 50
Gen 103: 50
Gen 104: 50
Gen 105: 50
Gen 106: 50
Gen 107: 50
Gen 108: 50
Gen 109: 50
Gen 110: 50
Gen 111: 50
Gen 112: 50
Gen 113: 50
Gen 114: 50
Gen 115: 50
Gen 116: 50
Gen 117: 50
Gen 118: 50
Gen 119: 50
Gen 120: 50
Gen 121: 50
Gen 122: 50
Gen 123: 50
Gen 124: 50
Gen 125: 50
Gen 126: 50
Gen 127: 50
Gen 128: 50
Gen 129: 50
Gen 130: 50
Gen 131: 50
Gen 132: 50
Gen 133: 50
Gen 134: 50
Gen 135: 50
Gen 136: 50
Gen 137: 50
Gen 138: 50
Gen 139: 50
Gen 140: 50
Gen 141: 50
Gen 142: 50
Gen 143: 50
Gen 144: 50
Gen 145: 50
Gen 146: 50
Gen 147: 50
Gen 148: 50
Gen 149: 49
Gen 150: 49
Gen 151: 49
Gen 152: 49
