File name: 100-40-75
Result: 29
Gen 1: 4039
Gen 2: 35
Gen 3: 34
Gen 4: 33
Gen 5: 32
Gen 6: 32
Gen 7: 32
Gen 8: 32
Gen 9: 32
Gen 10: 32
Gen 11: 32
Gen 12: 32
Gen 13: 32
Gen 14: 32
Gen 15: 32
Gen 16: 32
Gen 17: 32
Gen 18: 32
Gen 19: 32
Gen 20: 32
Gen 21: 32
Gen 22: 32
Gen 23: 32
Gen 24: 32
Gen 25: 32
Gen 26: 32
Gen 27: 32
Gen 28: 32
Gen 29: 32
Gen 30: 32
Gen 31: 32
Gen 32: 32
Gen 33: 32
Gen 34: 32
Gen 35: 32
Gen 36: 32
Gen 37: 32
Gen 38: 32
Gen 39: 32
Gen 40: 32
Gen 41: 32
Gen 42: 32
Gen 43: 32
Gen 44: 31
Gen 45: 31
Gen 46: 31
Gen 47: 31
Gen 48: 31
Gen 49: 31
Gen 50: 31
Gen 51: 31
Gen 52: 31
Gen 53: 31
Gen 54: 31
Gen 55: 31
Gen 56: 31
Gen 57: 31
Gen 58: 31
Gen 59: 31
Gen 60: 31
Gen 61: 31
Gen 62: 31
Gen 63: 31
Gen 64: 31
Gen 65: 31
Gen 66: 31
Gen 67: 31
Gen 68: 31
Gen 69: 31
Gen 70: 31
Gen 71: 31
Gen 72: 31
Gen 73: 31
Gen 74: 31
Gen 75: 31
Gen 76: 31
Gen 77: 31
Gen 78: 31
Gen 79: 31
Gen 80: 31
Gen 81: 31
Gen 82: 30
Gen 83: 30
Gen 84: 30
Gen 85: 30
Gen 86: 30
Gen 87: 30
Gen 88: 30
Gen 89: 30
Gen 90: 30
Gen 91: 30
Gen 92: 30
Gen 93: 30
Gen 94: 30
Gen 95: 30
Gen 96: 30
Gen 97: 30
Gen 98: 30
Gen 99: 30
Gen 100: 30
Gen 101: 30
Gen 102: 30
Gen 103: 30
Gen 104: 30
Gen 105: 30
Gen 106: 30
Gen 107: 30
Gen 108: 30
Gen 109: 30
Gen 110: 30
Gen 111: 30
Gen 112: 30
Gen 113: 30
Gen 114: 30
Gen 115: 30
Gen 116: 30
Gen 117: 30
Gen 118: 30
Gen 119: 30
Gen 120: 30
Gen 121: 30
Gen 122: 30
Gen 123: 30
Gen 124: 30
Gen 125: 30
Gen 126: 30
Gen 127: 30
Gen 128: 30
Gen 129: 30
Gen 130: 30
Gen 131: 30
Gen 132: 30
Gen 133: 30
Gen 134: 30
Gen 135: 30
Gen 136: 30
Gen 137: 30
Gen 138: 30
Gen 139: 30
Gen 140: 30
Gen 141: 30
Gen 142: 30
Gen 143: 30
Gen 144: 30
Gen 145: 30
Gen 146: 30
Gen 147: 30
Gen 148: 30
Gen 149: 30
Gen 150: 30
Gen 151: 30
Gen 152: 30
Gen 153: 30
Gen 154: 30
Gen 155: 30
Gen 156: 30
Gen 157: 30
Gen 158: 30
Gen 159: 30
Gen 160: 30
Gen 161: 30
Gen 162: 30
Gen 163: 30
Gen 164: 30
Gen 165: 30
Gen 166: 30
Gen 167: 30
Gen 168: 30
Gen 169: 30
Gen 170: 30
Gen 171: 30
Gen 172: 30
Gen 173: 30
Gen 174: 30
Gen 175: 30
Gen 176: 30
Gen 177: 30
Gen 178: 30
Gen 179: 30
Gen 180: 30
Gen 181: 30
Gen 182: 30
Gen 183: 30
Gen 184: 30
Gen 185: 30
Gen 186: 30
Gen 187: 30
Gen 188: 30
Gen 189: 30
Gen 190: 30
Gen 191: 30
Gen 192: 30
Gen 193: 30
Gen 194: 30
Gen 195: 30
Gen 196: 30
Gen 197: 30
Gen 198: 30
Gen 199: 30
Gen 200: 30
Gen 201: 30
Gen 202: 30
Gen 203: 30
Gen 204: 30
Gen 205: 30
Gen 206: 30
Gen 207: 30
Gen 208: 30
Gen 209: 30
Gen 210: 30
Gen 211: 30
Gen 212: 30
Gen 213: 30
Gen 214: 30
Gen 215: 30
Gen 216: 30
Gen 217: 30
Gen 218: 30
Gen 219: 30
Gen 220: 30
Gen 221: 30
Gen 222: 30
Gen 223: 30
Gen 224: 30
Gen 225: 30
Gen 226: 30
Gen 227: 30
Gen 228: 30
Gen 229: 30
Gen 230: 30
Gen 231: 30
Gen 232: 30
Gen 233: 30
Gen 234: 30
Gen 235: 30
Gen 236: 30
Gen 237: 30
Gen 238: 30
Gen 239: 30
Gen 240: 30
Gen 241: 30
Gen 242: 30
Gen 243: 30
Gen 244: 30
Gen 245: 30
Gen 246: 30
Gen 247: 30
Gen 248: 30
Gen 249: 30
Gen 250: 30
Gen 251: 30
Gen 252: 30
Gen 253: 30
Gen 254: 30
Gen 255: 30
Gen 256: 30
Gen 257: 30
Gen 258: 30
Gen 259: 30
Gen 260: 30
Gen 261: 30
Gen 262: 30
Gen 263: 30
Gen 264: 30
Gen 265: 30
Gen 266: 30
Gen 267: 30
Gen 268: 30
Gen 269: 30
Gen 270: 30
Gen 271: 30
Gen 272: 30
Gen 273: 30
Gen 274: 30
Gen 275: 30
Gen 276: 30
Gen 277: 30
Gen 278: 30
Gen 279: 30
Gen 280: 30
Gen 281: 30
Gen 282: 30
Gen 283: 30
Gen 284: 30
Gen 285: 30
Gen 286: 30
Gen 287: 30
Gen 288: 30
Gen 289: 30
Gen 290: 30
Gen 291: 30
Gen 292: 30
Gen 293: 30
Gen 294: 30
Gen 295: 30
Gen 296: 30
Gen 297: 30
Gen 298: 30
Gen 299: 30
Gen 300: 30
Gen 301: 30
Gen 302: 30
Gen 303: 30
Gen 304: 30
Gen 305: 30
Gen 306: 30
Gen 307: 30
Gen 308: 30
Gen 309: 30
Gen 310: 30
Gen 311: 30
Gen 312: 30
Gen 313: 30
Gen 314: 30
Gen 315: 30
Gen 316: 30
Gen 317: 30
Gen 318: 30
Gen 319: 30
Gen 320: 30
Gen 321: 30
Gen 322: 30
Gen 323: 29
Gen 324: 29
Gen 325: 29
Gen 326: 29
Gen 327: 29
Gen 328: 29
Gen 329: 29
Gen 330: 29
Gen 331: 29
Gen 332: 29
Gen 333: 29
Gen 334: 29
Gen 335: 29
Gen 336: 29
Gen 337: 29
Gen 338: 29
Gen 339: 29
Gen 340: 29
Gen 341: 29
Gen 342: 29
Gen 343: 29
Gen 344: 29
Gen 345: 29
Gen 346: 29
Gen 347: 29
Gen 348: 29
Gen 349: 29
Gen 350: 29
Gen 351: 29
Gen 352: 29
Gen 353: 29
Gen 354: 29
Gen 355: 29
Gen 356: 29
Gen 357: 29
Gen 358: 29
Gen 359: 29
Gen 360: 29
Gen 361: 29
Gen 362: 29
Gen 363: 29
Gen 364: 29
Gen 365: 29
Gen 366: 29
Gen 367: 29
Gen 368: 29
Gen 369: 29
Gen 370: 29
Gen 371: 29
Gen 372: 29
Gen 373: 29
Gen 374: 29
Gen 375: 29
Gen 376: 29
Gen 377: 29
Gen 378: 29
Gen 379: 29
Gen 380: 29
Gen 381: 29
Gen 382: 29
Gen 383: 29
Gen 384: 29
Gen 385: 29
Gen 386: 29
Gen 387: 29
Gen 388: 29
Gen 389: 29
Gen 390: 29
