File name: 30-50-100
Result: 29
Gen 1: 34
Gen 2: 34
Gen 3: 34
Gen 4: 34
Gen 5: 34
Gen 6: 34
Gen 7: 33
Gen 8: 33
Gen 9: 33
Gen 10: 33
Gen 11: 33
Gen 12: 33
Gen 13: 33
Gen 14: 33
Gen 15: 33
Gen 16: 33
Gen 17: 33
Gen 18: 33
Gen 19: 33
Gen 20: 33
Gen 21: 33
Gen 22: 33
Gen 23: 33
Gen 24: 33
Gen 25: 33
Gen 26: 33
Gen 27: 33
Gen 28: 33
Gen 29: 33
Gen 30: 33
Gen 31: 33
Gen 32: 33
Gen 33: 33
Gen 34: 33
Gen 35: 33
Gen 36: 33
Gen 37: 33
Gen 38: 33
Gen 39: 33
Gen 40: 33
Gen 41: 33
Gen 42: 33
Gen 43: 33
Gen 44: 33
Gen 45: 33
Gen 46: 33
Gen 47: 33
Gen 48: 33
Gen 49: 33
Gen 50: 33
Gen 51: 33
Gen 52: 33
Gen 53: 33
Gen 54: 33
Gen 55: 33
Gen 56: 33
Gen 57: 33
Gen 58: 33
Gen 59: 33
Gen 60: 33
Gen 61: 33
Gen 62: 33
Gen 63: 33
Gen 64: 33
Gen 65: 33
Gen 66: 33
Gen 67: 33
Gen 68: 33
Gen 69: 33
Gen 70: 33
Gen 71: 33
Gen 72: 33
Gen 73: 33
Gen 74: 33
Gen 75: 33
Gen 76: 33
Gen 77: 33
Gen 78: 33
Gen 79: 33
Gen 80: 33
Gen 81: 33
Gen 82: 33
Gen 83: 33
Gen 84: 33
Gen 85: 33
Gen 86: 33
Gen 87: 33
Gen 88: 33
Gen 89: 33
Gen 90: 33
Gen 91: 33
Gen 92: 33
Gen 93: 33
Gen 94: 33
Gen 95: 33
Gen 96: 33
Gen 97: 33
Gen 98: 33
Gen 99: 33
Gen 100: 33
Gen 101: 33
Gen 102: 33
Gen 103: 33
Gen 104: 33
Gen 105: 33
Gen 106: 33
Gen 107: 33
Gen 108: 33
Gen 109: 33
Gen 110: 33
Gen 111: 33
Gen 112: 33
Gen 113: 33
Gen 114: 33
Gen 115: 33
Gen 116: 33
Gen 117: 33
Gen 118: 33
Gen 119: 33
Gen 120: 33
Gen 121: 33
Gen 122: 33
Gen 123: 33
Gen 124: 33
Gen 125: 33
Gen 126: 33
Gen 127: 33
Gen 128: 33
Gen 129: 33
Gen 130: 33
Gen 131: 33
Gen 132: 33
Gen 133: 33
Gen 134: 33
Gen 135: 33
Gen 136: 33
Gen 137: 33
Gen 138: 33
Gen 139: 33
Gen 140: 33
Gen 141: 33
Gen 142: 33
Gen 143: 33
Gen 144: 33
Gen 145: 33
Gen 146: 33
Gen 147: 33
Gen 148: 33
Gen 149: 33
Gen 150: 33
Gen 151: 33
Gen 152: 33
Gen 153: 33
Gen 154: 33
Gen 155: 33
Gen 156: 33
Gen 157: 33
Gen 158: 33
Gen 159: 33
Gen 160: 33
Gen 161: 33
Gen 162: 33
Gen 163: 33
Gen 164: 33
Gen 165: 33
Gen 166: 33
Gen 167: 33
Gen 168: 33
Gen 169: 33
Gen 170: 33
Gen 171: 33
Gen 172: 33
Gen 173: 33
Gen 174: 33
Gen 175: 33
Gen 176: 33
Gen 177: 33
Gen 178: 33
Gen 179: 33
Gen 180: 33
Gen 181: 33
Gen 182: 33
Gen 183: 33
Gen 184: 33
Gen 185: 33
Gen 186: 33
Gen 187: 33
Gen 188: 33
Gen 189: 33
Gen 190: 33
Gen 191: 33
Gen 192: 33
Gen 193: 33
Gen 194: 33
Gen 195: 33
Gen 196: 33
Gen 197: 33
Gen 198: 33
Gen 199: 33
Gen 200: 33
Gen 201: 33
Gen 202: 33
Gen 203: 33
Gen 204: 33
Gen 205: 33
Gen 206: 33
Gen 207: 33
Gen 208: 33
Gen 209: 33
Gen 210: 33
Gen 211: 33
Gen 212: 33
Gen 213: 33
Gen 214: 33
Gen 215: 33
Gen 216: 33
Gen 217: 33
Gen 218: 33
Gen 219: 33
Gen 220: 33
Gen 221: 33
Gen 222: 33
Gen 223: 33
Gen 224: 33
Gen 225: 33
Gen 226: 33
Gen 227: 33
Gen 228: 33
Gen 229: 33
Gen 230: 33
Gen 231: 33
Gen 232: 33
Gen 233: 33
Gen 234: 33
Gen 235: 33
Gen 236: 33
Gen 237: 33
Gen 238: 33
Gen 239: 33
Gen 240: 33
Gen 241: 33
Gen 242: 33
Gen 243: 33
Gen 244: 33
Gen 245: 33
Gen 246: 29
Gen 247: 29
Gen 248: 29
Gen 249: 29
Gen 250: 29
Gen 251: 29
Gen 252: 29
Gen 253: 29
Gen 254: 29
Gen 255: 29
Gen 256: 29
Gen 257: 29
Gen 258: 29
Gen 259: 29
Gen 260: 29
Gen 261: 29
Gen 262: 29
Gen 263: 29
Gen 264: 29
Gen 265: 29
Gen 266: 29
Gen 267: 29
Gen 268: 29
Gen 269: 29
Gen 270: 29
Gen 271: 29
Gen 272: 29
Gen 273: 29
Gen 274: 29
Gen 275: 29
Gen 276: 29
Gen 277: 29
Gen 278: 29
Gen 279: 29
Gen 280: 29
Gen 281: 29
Gen 282: 29
Gen 283: 29
Gen 284: 29
Gen 285: 29
Gen 286: 29
Gen 287: 29
Gen 288: 29
Gen 289: 29
Gen 290: 29
Gen 291: 29
Gen 292: 29
Gen 293: 29
Gen 294: 29
Gen 295: 29
Gen 296: 29
Gen 297: 29
Gen 298: 29
Gen 299: 29
Gen 300: 29
