File name: 500-10-50
Result: 9
Gen 1: 229010
Gen 2: 225010
Gen 3: 221010
Gen 4: 217010
Gen 5: 213010
Gen 6: 209010
Gen 7: 205010
Gen 8: 201010
Gen 9: 197010
Gen 10: 193010
Gen 11: 189010
Gen 12: 185010
Gen 13: 181010
Gen 14: 177010
Gen 15: 173010
Gen 16: 169010
Gen 17: 165010
Gen 18: 161010
Gen 19: 157010
Gen 20: 153010
Gen 21: 149010
Gen 22: 145010
Gen 23: 141010
Gen 24: 137010
Gen 25: 133010
Gen 26: 129010
Gen 27: 125010
Gen 28: 121010
Gen 29: 117010
Gen 30: 113010
Gen 31: 109010
Gen 32: 106010
Gen 33: 103010
Gen 34: 100010
Gen 35: 97010
Gen 36: 94010
Gen 37: 91010
Gen 38: 88010
Gen 39: 85010
Gen 40: 82010
Gen 41: 79010
Gen 42: 76010
Gen 43: 73010
Gen 44: 71009
Gen 45: 69009
Gen 46: 67009
Gen 47: 65009
Gen 48: 63009
Gen 49: 61009
Gen 50: 59009
Gen 51: 57009
Gen 52: 55009
Gen 53: 53009
Gen 54: 51009
Gen 55: 49009
Gen 56: 47009
Gen 57: 45009
Gen 58: 43009
Gen 59: 41009
Gen 60: 39009
Gen 61: 37009
Gen 62: 35009
Gen 63: 33009
Gen 64: 31009
Gen 65: 29009
Gen 66: 27009
Gen 67: 25009
Gen 68: 23009
Gen 69: 21009
Gen 70: 19009
Gen 71: 17009
Gen 72: 16010
Gen 73: 15010
Gen 74: 14010
Gen 75: 13010
Gen 76: 12010
Gen 77: 11010
Gen 78: 10010
Gen 79: 9010
Gen 80: 8010
Gen 81: 7010
Gen 82: 6010
Gen 83: 5010
Gen 84: 4010
Gen 85: 3010
Gen 86: 2010
Gen 87: 1010
Gen 88: 9
Gen 89: 9
Gen 90: 9
Gen 91: 9
Gen 92: 9
Gen 93: 9
Gen 94: 9
Gen 95: 9
Gen 96: 9
Gen 97: 9
Gen 98: 9
Gen 99: 9
Gen 100: 9
Gen 101: 9
Gen 102: 9
Gen 103: 9
Gen 104: 9
Gen 105: 9
Gen 106: 9
Gen 107: 9
Gen 108: 9
Gen 109: 9
Gen 110: 9
Gen 111: 9
Gen 112: 9
Gen 113: 9
Gen 114: 9
Gen 115: 9
Gen 116: 9
Gen 117: 9
Gen 118: 9
Gen 119: 9
Gen 120: 9
Gen 121: 9
Gen 122: 9
Gen 123: 9
Gen 124: 9
Gen 125: 9
Gen 126: 9
Gen 127: 9
Gen 128: 9
Gen 129: 9
Gen 130: 9
Gen 131: 9
Gen 132: 9
Gen 133: 9
Gen 134: 9
Gen 135: 9
Gen 136: 9
Gen 137: 9
Gen 138: 9
Gen 139: 9
Gen 140: 9
Gen 141: 9
Gen 142: 9
Gen 143: 9
Gen 144: 9
Gen 145: 9
Gen 146: 9
Gen 147: 9
Gen 148: 9
Gen 149: 9
Gen 150: 9
Gen 151: 9
Gen 152: 9
