File name: 1000-40-85
Result: 5779022
Gen 1: 18419030
Gen 2: 18379030
Gen 3: 18339030
Gen 4: 18299030
Gen 5: 18259030
Gen 6: 18219030
Gen 7: 18179030
Gen 8: 18139030
Gen 9: 18099030
Gen 10: 18059030
Gen 11: 18019030
Gen 12: 17979030
Gen 13: 17939030
Gen 14: 17899030
Gen 15: 17859030
Gen 16: 17819030
Gen 17: 17779030
Gen 18: 17739030
Gen 19: 17699030
Gen 20: 17659030
Gen 21: 17619030
Gen 22: 17579030
Gen 23: 17539030
Gen 24: 17499030
Gen 25: 17459030
Gen 26: 17419030
Gen 27: 17379030
Gen 28: 17339030
Gen 29: 17299030
Gen 30: 17259030
Gen 31: 17219030
Gen 32: 17179030
Gen 33: 17139030
Gen 34: 17099030
Gen 35: 17059030
Gen 36: 17019030
Gen 37: 16979030
Gen 38: 16939030
Gen 39: 16899030
Gen 40: 16859030
Gen 41: 16819030
Gen 42: 16779030
Gen 43: 16739030
Gen 44: 16699030
Gen 45: 16659030
Gen 46: 16619030
Gen 47: 16579030
Gen 48: 16539030
Gen 49: 16499030
Gen 50: 16459030
Gen 51: 16419030
Gen 52: 16379030
Gen 53: 16339030
Gen 54: 16299030
Gen 55: 16259030
Gen 56: 16219030
Gen 57: 16179030
Gen 58: 16139030
Gen 59: 16099030
Gen 60: 16059030
Gen 61: 16019030
Gen 62: 15979030
Gen 63: 15939030
Gen 64: 15899030
Gen 65: 15859030
Gen 66: 15819030
Gen 67: 15779030
Gen 68: 15739030
Gen 69: 15699030
Gen 70: 15659030
Gen 71: 15619030
Gen 72: 15579030
Gen 73: 15539030
Gen 74: 15499030
Gen 75: 15459030
Gen 76: 15419030
Gen 77: 15379030
Gen 78: 15339030
Gen 79: 15299030
Gen 80: 15259030
Gen 81: 15219030
Gen 82: 15179030
Gen 83: 15139030
Gen 84: 15099030
Gen 85: 15059030
Gen 86: 15019030
Gen 87: 14979030
Gen 88: 14939030
Gen 89: 14899030
Gen 90: 14859030
Gen 91: 14819030
Gen 92: 14779030
Gen 93: 14739030
Gen 94: 14699030
Gen 95: 14659030
Gen 96: 14619030
Gen 97: 14579030
Gen 98: 14539030
Gen 99: 14499030
Gen 100: 14459030
Gen 101: 14419030
Gen 102: 14379030
Gen 103: 14339030
Gen 104: 14299030
Gen 105: 14259030
Gen 106: 14219030
Gen 107: 14179030
Gen 108: 14139030
Gen 109: 14099030
Gen 110: 14059030
Gen 111: 14019030
Gen 112: 13979030
Gen 113: 13939030
Gen 114: 13899030
Gen 115: 13859030
Gen 116: 13819030
Gen 117: 13779030
Gen 118: 13739030
Gen 119: 13699030
