File name: 1000-50-100
Result: 9134031
Gen 1: 25141049
Gen 2: 25091049
Gen 3: 25041049
Gen 4: 24991049
Gen 5: 24941049
Gen 6: 24891049
Gen 7: 24841049
Gen 8: 24791049
Gen 9: 24741049
Gen 10: 24691049
Gen 11: 24641049
Gen 12: 24591049
Gen 13: 24541049
Gen 14: 24491049
Gen 15: 24441049
Gen 16: 24391049
Gen 17: 24341049
Gen 18: 24291049
Gen 19: 24241049
Gen 20: 24191049
Gen 21: 24141049
Gen 22: 24091049
Gen 23: 24041049
Gen 24: 23991049
Gen 25: 23941049
Gen 26: 23891049
Gen 27: 23841049
Gen 28: 23791049
Gen 29: 23741049
Gen 30: 23691049
Gen 31: 23641049
Gen 32: 23591049
Gen 33: 23541049
Gen 34: 23491049
Gen 35: 23441049
Gen 36: 23391049
Gen 37: 23341049
Gen 38: 23291049
Gen 39: 23241049
Gen 40: 23191049
Gen 41: 23141049
Gen 42: 23091049
Gen 43: 23041049
Gen 44: 22991049
Gen 45: 22941049
Gen 46: 22891049
Gen 47: 22841049
Gen 48: 22791049
Gen 49: 22741049
Gen 50: 22691049
Gen 51: 22641049
Gen 52: 22591049
Gen 53: 22541049
Gen 54: 22491049
Gen 55: 22441049
Gen 56: 22391049
Gen 57: 22341049
Gen 58: 22291049
Gen 59: 22241049
Gen 60: 22191049
Gen 61: 22141049
Gen 62: 22091049
Gen 63: 22041049
Gen 64: 21991049
Gen 65: 21941049
Gen 66: 21891049
Gen 67: 21841049
Gen 68: 21791049
Gen 69: 21741049
Gen 70: 21691049
Gen 71: 21641049
Gen 72: 21591049
Gen 73: 21541049
Gen 74: 21491049
Gen 75: 21441049
Gen 76: 21391049
Gen 77: 21341049
Gen 78: 21291049
Gen 79: 21241049
Gen 80: 21191049
Gen 81: 21141049
Gen 82: 21091049
Gen 83: 21041049
Gen 84: 20991049
Gen 85: 20941049
Gen 86: 20891049
Gen 87: 20841049
Gen 88: 20791049
Gen 89: 20741049
Gen 90: 20691049
Gen 91: 20641049
Gen 92: 20591049
Gen 93: 20541049
Gen 94: 20491049
Gen 95: 20441049
Gen 96: 20391049
Gen 97: 20341049
Gen 98: 20291049
Gen 99: 20241049
Gen 100: 20191049
Gen 101: 20141049
Gen 102: 20091049
Gen 103: 20041049
Gen 104: 19991049
Gen 105: 19941049
Gen 106: 19891049
Gen 107: 19841049
Gen 108: 19791049
Gen 109: 19741049
Gen 110: 19691049
Gen 111: 19641049
Gen 112: 19591049
Gen 113: 19541049
Gen 114: 19491049
Gen 115: 19441049
Gen 116: 19391049
Gen 117: 19341049
Gen 118: 19291049
Gen 119: 19241049
Gen 120: 19191049
Gen 121: 19141049
