File name: 1000-50-100
Result: 95071
Gen 1: 130082
Gen 2: 130082
Gen 3: 130082
Gen 4: 130082
Gen 5: 130082
Gen 6: 130082
Gen 7: 130082
Gen 8: 130082
Gen 9: 130082
Gen 10: 130082
Gen 11: 120085
Gen 12: 120085
Gen 13: 120085
Gen 14: 120085
Gen 15: 120085
Gen 16: 120085
Gen 17: 120085
Gen 18: 119074
Gen 19: 119074
Gen 20: 116071
Gen 21: 113082
Gen 22: 113082
Gen 23: 113082
Gen 24: 111074
Gen 25: 100071
Gen 26: 100071
Gen 27: 95071
Gen 28: 95071
Gen 29: 95071
Gen 30: 95071
Gen 31: 95071
Gen 32: 95071
Gen 33: 95071
Gen 34: 95071
Gen 35: 95071
Gen 36: 95071
Gen 37: 95071
Gen 38: 95071
Gen 39: 95071
Gen 40: 95071
Gen 41: 95071
Gen 42: 95071
Gen 43: 95071
Gen 44: 95071
Gen 45: 95071
Gen 46: 95071
Gen 47: 95071
Gen 48: 95071
Gen 49: 95071
Gen 50: 95071
Gen 51: 95071
Gen 52: 95071
Gen 53: 95071
Gen 54: 95071
Gen 55: 95071
Gen 56: 95071
Gen 57: 95071
Gen 58: 95071
Gen 59: 95071
Gen 60: 95071
Gen 61: 95071
Gen 62: 95071
Gen 63: 95071
Gen 64: 95071
Gen 65: 95071
Gen 66: 95071
Gen 67: 95071
Gen 68: 95071
Gen 69: 95071
Gen 70: 95071
Gen 71: 95071
Gen 72: 95071
Gen 73: 95071
Gen 74: 95071
Gen 75: 95071
Gen 76: 95071
Gen 77: 95071
Gen 78: 95071
Gen 79: 95071
Gen 80: 95071
Gen 81: 95071
Gen 82: 95071
Gen 83: 95071
Gen 84: 95071
Gen 85: 95071
Gen 86: 95071
Gen 87: 95071
Gen 88: 95071
Gen 89: 95071
Gen 90: 95071
Gen 91: 95071
Gen 92: 95071
Gen 93: 95071
Gen 94: 95071
Gen 95: 95071
Gen 96: 95071
Gen 97: 95071
Gen 98: 95071
Gen 99: 95071
Gen 100: 95071
Gen 101: 95071
Gen 102: 95071
Gen 103: 95071
Gen 104: 95071
Gen 105: 95071
Gen 106: 95071
Gen 107: 95071
Gen 108: 95071
Gen 109: 95071
Gen 110: 95071
Gen 111: 95071
Gen 112: 95071
Gen 113: 95071
Gen 114: 95071
Gen 115: 95071
Gen 116: 95071
Gen 117: 95071
Gen 118: 95071
Gen 119: 95071
Gen 120: 95071
Gen 121: 95071
Gen 122: 95071
Gen 123: 95071
Gen 124: 95071
Gen 125: 95071
Gen 126: 95071
Gen 127: 95071
Gen 128: 95071
Gen 129: 95071
Gen 130: 95071
Gen 131: 95071
Gen 132: 95071
Gen 133: 95071
Gen 134: 95071
Gen 135: 95071
Gen 136: 95071
Gen 137: 95071
Gen 138: 95071
Gen 139: 95071
Gen 140: 95071
Gen 141: 95071
Gen 142: 95071
Gen 143: 95071
Gen 144: 95071
Gen 145: 95071
Gen 146: 95071
Gen 147: 95071
Gen 148: 95071
Gen 149: 95071
Gen 150: 95071
Gen 151: 95071
Gen 152: 95071
Gen 153: 95071
Gen 154: 95071
Gen 155: 95071
Gen 156: 95071
Gen 157: 95071
Gen 158: 95071
Gen 159: 95071
Gen 160: 95071
Gen 161: 95071
Gen 162: 95071
Gen 163: 95071
Gen 164: 95071
Gen 165: 95071
Gen 166: 95071
Gen 167: 95071
Gen 168: 95071
Gen 169: 95071
Gen 170: 95071
Gen 171: 95071
Gen 172: 95071
Gen 173: 95071
Gen 174: 95071
Gen 175: 95071
Gen 176: 95071
Gen 177: 95071
Gen 178: 95071
Gen 179: 95071
Gen 180: 95071
Gen 181: 95071
Gen 182: 95071
Gen 183: 95071
Gen 184: 95071
Gen 185: 95071
Gen 186: 95071
Gen 187: 95071
Gen 188: 95071
Gen 189: 95071
Gen 190: 95071
Gen 191: 95071
Gen 192: 95071
Gen 193: 95071
Gen 194: 95071
Gen 195: 95071
Gen 196: 95071
Gen 197: 95071
Gen 198: 95071
Gen 199: 95071
Gen 200: 95071
Gen 201: 95071
Gen 202: 95071
Gen 203: 95071
Gen 204: 95071
Gen 205: 95071
Gen 206: 95071
Gen 207: 95071
Gen 208: 95071
Gen 209: 95071
Gen 210: 95071
Gen 211: 95071
Gen 212: 95071
Gen 213: 95071
Gen 214: 95071
Gen 215: 95071
Gen 216: 95071
Gen 217: 95071
Gen 218: 95071
Gen 219: 95071
Gen 220: 95071
Gen 221: 95071
Gen 222: 95071
Gen 223: 95071
Gen 224: 95071
Gen 225: 95071
Gen 226: 95071
Gen 227: 95071
Gen 228: 95071
Gen 229: 95071
Gen 230: 95071
Gen 231: 95071
Gen 232: 95071
Gen 233: 95071
Gen 234: 95071
Gen 235: 95071
Gen 236: 95071
Gen 237: 95071
Gen 238: 95071
Gen 239: 95071
Gen 240: 95071
Gen 241: 95071
Gen 242: 95071
Gen 243: 95071
Gen 244: 95071
Gen 245: 95071
Gen 246: 95071
Gen 247: 95071
Gen 248: 95071
Gen 249: 95071
Gen 250: 95071
Gen 251: 95071
Gen 252: 95071
Gen 253: 95071
Gen 254: 95071
Gen 255: 95071
Gen 256: 95071
Gen 257: 95071
Gen 258: 95071
Gen 259: 95071
Gen 260: 95071
Gen 261: 95071
Gen 262: 95071
Gen 263: 95071
Gen 264: 95071
Gen 265: 95071
Gen 266: 95071
Gen 267: 95071
Gen 268: 95071
Gen 269: 95071
Gen 270: 95071
Gen 271: 95071
Gen 272: 95071
Gen 273: 95071
Gen 274: 95071
Gen 275: 95071
Gen 276: 95071
Gen 277: 95071
Gen 278: 95071
Gen 279: 95071
Gen 280: 95071
Gen 281: 95071
Gen 282: 95071
Gen 283: 95071
Gen 284: 95071
Gen 285: 95071
Gen 286: 95071
Gen 287: 95071
Gen 288: 95071
Gen 289: 95071
Gen 290: 95071
Gen 291: 95071
Gen 292: 95071
Gen 293: 95071
Gen 294: 95071
Gen 295: 95071
Gen 296: 95071
Gen 297: 95071
Gen 298: 95071
Gen 299: 95071
Gen 300: 95071
