File name: 20-50-100
Result: 13
Gen 1: 36
Gen 2: 31
Gen 3: 25
Gen 4: 25
Gen 5: 25
Gen 6: 25
Gen 7: 25
Gen 8: 25
Gen 9: 25
Gen 10: 25
Gen 11: 25
Gen 12: 25
Gen 13: 25
Gen 14: 25
Gen 15: 25
Gen 16: 25
Gen 17: 25
Gen 18: 25
Gen 19: 25
Gen 20: 25
Gen 21: 25
Gen 22: 25
Gen 23: 25
Gen 24: 25
Gen 25: 25
Gen 26: 25
Gen 27: 25
Gen 28: 25
Gen 29: 25
Gen 30: 25
Gen 31: 25
Gen 32: 25
Gen 33: 25
Gen 34: 25
Gen 35: 25
Gen 36: 25
Gen 37: 25
Gen 38: 25
Gen 39: 25
Gen 40: 25
Gen 41: 25
Gen 42: 25
Gen 43: 25
Gen 44: 25
Gen 45: 25
Gen 46: 25
Gen 47: 25
Gen 48: 25
Gen 49: 25
Gen 50: 22
Gen 51: 22
Gen 52: 22
Gen 53: 22
Gen 54: 18
Gen 55: 18
Gen 56: 18
Gen 57: 14
Gen 58: 14
Gen 59: 14
Gen 60: 14
Gen 61: 14
Gen 62: 14
Gen 63: 14
Gen 64: 14
Gen 65: 14
Gen 66: 14
Gen 67: 14
Gen 68: 14
Gen 69: 14
Gen 70: 14
Gen 71: 14
Gen 72: 14
Gen 73: 14
Gen 74: 14
Gen 75: 14
Gen 76: 14
Gen 77: 14
Gen 78: 14
Gen 79: 14
Gen 80: 14
Gen 81: 14
Gen 82: 14
Gen 83: 14
Gen 84: 14
Gen 85: 14
Gen 86: 14
Gen 87: 14
Gen 88: 13
Gen 89: 13
Gen 90: 13
Gen 91: 13
Gen 92: 13
Gen 93: 13
Gen 94: 13
Gen 95: 13
Gen 96: 13
Gen 97: 13
Gen 98: 13
Gen 99: 13
Gen 100: 13
Gen 101: 13
Gen 102: 13
Gen 103: 13
Gen 104: 13
Gen 105: 13
Gen 106: 13
Gen 107: 13
Gen 108: 13
Gen 109: 13
Gen 110: 13
Gen 111: 13
Gen 112: 13
Gen 113: 13
Gen 114: 13
Gen 115: 13
Gen 116: 13
Gen 117: 13
Gen 118: 13
Gen 119: 13
Gen 120: 13
Gen 121: 13
Gen 122: 13
Gen 123: 13
Gen 124: 13
Gen 125: 13
Gen 126: 13
Gen 127: 13
Gen 128: 13
Gen 129: 13
Gen 130: 13
Gen 131: 13
Gen 132: 13
Gen 133: 13
Gen 134: 13
Gen 135: 13
Gen 136: 13
Gen 137: 13
Gen 138: 13
Gen 139: 13
Gen 140: 13
Gen 141: 13
Gen 142: 13
Gen 143: 13
Gen 144: 13
Gen 145: 13
Gen 146: 13
Gen 147: 13
Gen 148: 13
Gen 149: 13
Gen 150: 13
Gen 151: 13
Gen 152: 13
Gen 153: 13
Gen 154: 13
Gen 155: 13
Gen 156: 13
Gen 157: 13
Gen 158: 13
Gen 159: 13
Gen 160: 13
Gen 161: 13
Gen 162: 13
Gen 163: 13
Gen 164: 13
Gen 165: 13
Gen 166: 13
Gen 167: 13
Gen 168: 13
Gen 169: 13
Gen 170: 13
Gen 171: 13
Gen 172: 13
Gen 173: 13
Gen 174: 13
Gen 175: 13
Gen 176: 13
Gen 177: 13
Gen 178: 13
Gen 179: 13
Gen 180: 13
Gen 181: 13
Gen 182: 13
Gen 183: 13
Gen 184: 13
Gen 185: 13
Gen 186: 13
Gen 187: 13
Gen 188: 13
Gen 189: 13
Gen 190: 13
Gen 191: 13
Gen 192: 13
Gen 193: 13
Gen 194: 13
Gen 195: 13
Gen 196: 13
Gen 197: 13
Gen 198: 13
Gen 199: 13
Gen 200: 13
Gen 201: 13
Gen 202: 13
Gen 203: 13
Gen 204: 13
Gen 205: 13
Gen 206: 13
Gen 207: 13
Gen 208: 13
Gen 209: 13
Gen 210: 13
Gen 211: 13
Gen 212: 13
Gen 213: 13
Gen 214: 13
Gen 215: 13
Gen 216: 13
Gen 217: 13
Gen 218: 13
Gen 219: 13
Gen 220: 13
Gen 221: 13
Gen 222: 13
Gen 223: 13
Gen 224: 13
Gen 225: 13
Gen 226: 13
Gen 227: 13
Gen 228: 13
Gen 229: 13
Gen 230: 13
Gen 231: 13
Gen 232: 13
Gen 233: 13
Gen 234: 13
Gen 235: 13
Gen 236: 13
Gen 237: 13
Gen 238: 13
Gen 239: 13
Gen 240: 13
Gen 241: 13
Gen 242: 13
Gen 243: 13
Gen 244: 13
Gen 245: 13
Gen 246: 13
Gen 247: 13
Gen 248: 13
Gen 249: 13
Gen 250: 13
Gen 251: 13
Gen 252: 13
Gen 253: 13
Gen 254: 13
Gen 255: 13
Gen 256: 13
Gen 257: 13
Gen 258: 13
Gen 259: 13
Gen 260: 13
Gen 261: 13
Gen 262: 13
Gen 263: 13
Gen 264: 13
Gen 265: 13
Gen 266: 13
Gen 267: 13
Gen 268: 13
Gen 269: 13
Gen 270: 13
Gen 271: 13
Gen 272: 13
Gen 273: 13
Gen 274: 13
Gen 275: 13
Gen 276: 13
Gen 277: 13
Gen 278: 13
Gen 279: 13
Gen 280: 13
Gen 281: 13
Gen 282: 13
Gen 283: 13
Gen 284: 13
Gen 285: 13
Gen 286: 13
Gen 287: 13
Gen 288: 13
Gen 289: 13
Gen 290: 13
Gen 291: 13
Gen 292: 13
Gen 293: 13
Gen 294: 13
Gen 295: 13
Gen 296: 13
Gen 297: 13
Gen 298: 13
Gen 299: 13
Gen 300: 13
Gen 301: 13
Gen 302: 13
Gen 303: 13
Gen 304: 13
Gen 305: 13
Gen 306: 13
Gen 307: 13
Gen 308: 13
Gen 309: 13
Gen 310: 13
Gen 311: 13
Gen 312: 13
Gen 313: 13
Gen 314: 13
Gen 315: 13
Gen 316: 13
Gen 317: 13
Gen 318: 13
Gen 319: 13
Gen 320: 13
Gen 321: 13
Gen 322: 13
Gen 323: 13
Gen 324: 13
Gen 325: 13
Gen 326: 13
Gen 327: 13
Gen 328: 13
Gen 329: 13
Gen 330: 13
Gen 331: 13
Gen 332: 13
Gen 333: 13
Gen 334: 13
Gen 335: 13
Gen 336: 13
Gen 337: 13
Gen 338: 13
Gen 339: 13
Gen 340: 13
Gen 341: 13
Gen 342: 13
Gen 343: 13
Gen 344: 13
Gen 345: 13
Gen 346: 13
Gen 347: 13
Gen 348: 13
Gen 349: 13
Gen 350: 13
Gen 351: 13
Gen 352: 13
Gen 353: 13
Gen 354: 13
Gen 355: 13
Gen 356: 13
Gen 357: 13
Gen 358: 13
Gen 359: 13
Gen 360: 13
Gen 361: 13
Gen 362: 13
Gen 363: 13
Gen 364: 13
Gen 365: 13
Gen 366: 13
Gen 367: 13
Gen 368: 13
Gen 369: 13
Gen 370: 13
Gen 371: 13
Gen 372: 13
Gen 373: 13
Gen 374: 13
Gen 375: 13
Gen 376: 13
Gen 377: 13
Gen 378: 13
Gen 379: 13
Gen 380: 13
Gen 381: 13
Gen 382: 13
Gen 383: 13
Gen 384: 13
Gen 385: 13
Gen 386: 13
Gen 387: 13
Gen 388: 13
Gen 389: 13
Gen 390: 13
Gen 391: 13
