File name: 50-50-100
Result: 5042
Gen 1: 26069
Gen 2: 26068
Gen 3: 26068
Gen 4: 26068
Gen 5: 26068
Gen 6: 26068
Gen 7: 5052
Gen 8: 5052
Gen 9: 5052
Gen 10: 5052
Gen 11: 5052
Gen 12: 5052
Gen 13: 5052
Gen 14: 5052
Gen 15: 5052
Gen 16: 5052
Gen 17: 5052
Gen 18: 5052
Gen 19: 5052
Gen 20: 5052
Gen 21: 5052
Gen 22: 5052
Gen 23: 5052
Gen 24: 5052
Gen 25: 5052
Gen 26: 5052
Gen 27: 5052
Gen 28: 5052
Gen 29: 5052
Gen 30: 5052
Gen 31: 5051
Gen 32: 5045
Gen 33: 5045
Gen 34: 5045
Gen 35: 5045
Gen 36: 5045
Gen 37: 5045
Gen 38: 5042
Gen 39: 5042
Gen 40: 5042
Gen 41: 5042
Gen 42: 5042
Gen 43: 5042
Gen 44: 5042
Gen 45: 5042
Gen 46: 5042
Gen 47: 5042
Gen 48: 5042
Gen 49: 5042
Gen 50: 5042
Gen 51: 5042
Gen 52: 5042
Gen 53: 5042
Gen 54: 5042
Gen 55: 5042
Gen 56: 5042
Gen 57: 5042
Gen 58: 5042
Gen 59: 5042
Gen 60: 5042
Gen 61: 5042
Gen 62: 5042
Gen 63: 5042
Gen 64: 5042
Gen 65: 5042
Gen 66: 5042
Gen 67: 5042
Gen 68: 5042
Gen 69: 5042
Gen 70: 5042
Gen 71: 5042
Gen 72: 5042
Gen 73: 5042
Gen 74: 5042
Gen 75: 5042
Gen 76: 5042
Gen 77: 5042
Gen 78: 5042
Gen 79: 5042
Gen 80: 5042
Gen 81: 5042
Gen 82: 5042
Gen 83: 5042
Gen 84: 5042
Gen 85: 5042
Gen 86: 5042
Gen 87: 5042
Gen 88: 5042
Gen 89: 5042
Gen 90: 5042
Gen 91: 5042
Gen 92: 5042
Gen 93: 5042
Gen 94: 5042
Gen 95: 5042
Gen 96: 5042
Gen 97: 5042
Gen 98: 5042
Gen 99: 5042
Gen 100: 5042
Gen 101: 5042
Gen 102: 5042
Gen 103: 5042
Gen 104: 5042
Gen 105: 5042
Gen 106: 5042
Gen 107: 5042
Gen 108: 5042
Gen 109: 5042
Gen 110: 5042
Gen 111: 5042
